MESS_DATUM,T_aussen_C,Heizlast_kW
2019010715,5.4,576.378905
2019010716,5.5,793.1489124999999
2019010717,5.6,787.6789200000001
2019010718,5.5,793.1489124999999
2019010719,5.7,782.2089275
2019010720,5.7,782.2089275
2019010721,6.2,754.858965
2019010722,6.8,722.03901
2019010723,7.7,672.8090775000001
2019010800,7.6,678.27907
2019010801,7.9,661.8690925000001
2019010802,7.2,700.15904
2019010803,7.0,711.099025
2019010804,6.5,738.4489875
2019010805,6.0,765.79895
2019010806,6.1,760.3289575
2019010807,6.4,743.91898
2019010808,6.5,516.2089875
2019010809,6.0,0.0
2019010810,6.0,0.0
2019010811,6.5,0.0
2019010812,6.5,0.0
2019010813,6.7,0.0
2019010814,6.5,0.0
2019010815,6.0,0.0
2019010816,5.2,809.55889
2019010817,5.5,793.1489124999999
2019010818,5.8,776.7389350000001
2019010819,6.0,765.79895
2019010820,5.4,798.618905
2019010821,5.3,804.0888974999999
2019010822,5.0,820.498875
2019010823,4.6,842.378845
2019010900,4.1,869.7288075
2019010901,3.6,897.0787699999998
2019010902,4.0,875.1988
2019010903,4.1,869.7288075
2019010904,3.3,913.4887475
2019010905,3.4,908.0187550000002
2019010906,2.4,962.7186800000002
2019010907,0.7,1055.7085525
2019010908,1.7,0.0
2019010909,2.2,0.0
2019010910,3.0,0.0
2019010911,3.9,0.0
2019010912,3.9,0.0
2019010913,4.7,0.0
2019010914,4.5,0.0
2019010915,4.1,0.0
2019010916,4.0,875.1988
2019010917,3.6,897.0787699999998
2019010918,3.3,913.4887475
2019010919,3.0,929.898725
2019010920,2.1,979.1286574999998
2019010921,2.2,973.658665
2019010922,1.5,1011.9486125000001
2019010923,1.8,995.538635
2019011000,1.7,1001.0086275
2019011001,1.4,1017.4186050000001
2019011002,1.3,1022.8885975000001
2019011003,1.0,1039.298575
2019011004,0.8,1050.23856
2019011005,0.8,1050.23856
2019011006,0.7,1055.7085525
2019011007,0.4,1072.1185300000002
2019011008,0.5,0.0
2019011009,0.9,0.0
2019011010,0.9,0.0
2019011011,1.5,0.0
2019011012,2.0,0.0
2019011013,2.4,0.0
2019011014,2.5,0.0
2019011015,1.8,106.658635
2019011016,1.0,1039.298575
2019011017,0.6,1061.178545
2019011018,0.6,1061.178545
2019011019,0.3,1077.5885225
2019011020,0.5,1066.6485375000002
2019011021,1.1,1033.8285824999998
2019011022,1.3,1022.8885975000001
2019011023,1.0,1039.298575
2019011100,1.2,1028.35859
2019011101,1.3,1022.8885975000001
2019011102,1.3,1022.8885975000001
2019011103,1.1,1033.8285824999998
2019011104,0.6,1061.178545
2019011105,0.7,1055.7085525
2019011106,0.9,1044.7685675
2019011107,1.0,1039.298575
2019011108,1.4,795.1786050000001
2019011109,1.6,0.0
2019011110,2.7,0.0
2019011111,3.4,0.0
2019011112,3.9,0.0
2019011113,4.3,0.0
2019011114,4.9,0.0
2019011115,5.2,0.0
2019011116,5.8,776.7389350000001
2019011117,6.4,743.91898
2019011118,6.7,727.5090025
2019011119,6.7,727.5090025
2019011120,6.6,732.9789949999999
2019011121,6.5,738.4489875
2019011122,6.3,749.3889725
2019011123,6.5,738.4489875
2019011200,6.2,754.858965
2019011201,6.1,760.3289575
2019011202,6.1,760.3289575
2019011203,5.9,771.2689425
2019011204,5.6,787.6789200000001
2019011205,5.5,793.1489124999999
2019011206,5.4,798.618905
2019011207,5.4,798.618905
2019011208,5.3,137.44889749999996
2019011209,5.3,0.0
2019011210,5.8,0.0
2019011211,6.0,0.0
2019011212,6.2,0.0
2019011213,6.2,0.0
2019011214,6.1,0.0
2019011215,6.3,0.0
2019011216,6.5,738.4489875
2019011217,7.0,711.099025
2019011218,7.0,711.099025
2019011219,7.0,711.099025
2019011220,6.3,749.3889725
2019011221,6.6,732.9789949999999
2019011222,6.6,732.9789949999999
2019011223,6.7,727.5090025
2019011300,6.9,716.5690175
2019011301,7.0,711.099025
2019011302,7.0,711.099025
2019011303,6.8,722.03901
2019011304,6.9,716.5690175
2019011305,7.0,711.099025
2019011306,7.2,700.15904
2019011307,7.4,689.2190549999999
2019011308,7.8,222.85908499999996
2019011309,8.3,0.0
2019011310,8.4,0.0
2019011311,8.4,0.0
2019011312,8.6,0.0
2019011313,8.6,0.0
2019011314,8.6,0.0
2019011315,8.6,0.0
2019011316,8.6,623.579145
2019011317,8.7,618.1091524999999
2019011318,8.8,612.6391600000001
2019011319,8.2,645.459115
2019011320,6.2,754.858965
2019011321,7.1,705.6290325
2019011322,7.2,700.15904
2019011323,6.8,722.03901
2019011400,6.9,716.5690175
2019011401,4.8,831.43886
2019011402,5.6,787.6789200000001
2019011403,6.3,749.3889725
2019011404,5.8,776.7389350000001
2019011405,6.0,765.79895
2019011406,5.9,771.2689425
2019011407,5.9,771.2689425
2019011408,5.7,0.0
2019011409,4.3,0.0
2019011410,3.9,0.0
2019011411,5.1,0.0
2019011412,3.9,0.0
2019011413,5.1,0.0
2019011414,2.9,0.0
2019011415,2.9,0.0
2019011416,3.5,902.5487625
2019011417,2.9,935.3687175000001
2019011418,3.0,929.898725
2019011419,3.4,908.0187550000002
2019011420,3.4,908.0187550000002
2019011421,3.1,924.4287324999999
2019011422,3.1,924.4287324999999
2019011423,2.3,968.1886724999999
2019011500,1.5,1011.9486125000001
2019011501,1.2,1028.35859
2019011502,0.6,1061.178545
2019011503,1.8,995.538635
2019011504,2.6,951.7786949999999
2019011505,3.0,929.898725
2019011506,2.8,940.83871
2019011507,3.1,924.4287324999999
2019011508,3.7,224.96877749999996
2019011509,4.6,0.0
2019011510,5.6,0.0
2019011511,6.4,0.0
2019011512,7.2,0.0
2019011513,7.0,0.0
2019011514,7.0,0.0
2019011515,6.8,55.39901000000001
2019011516,6.5,738.4489875
2019011517,6.2,754.858965
2019011518,6.3,749.3889725
2019011519,6.8,722.03901
2019011520,6.7,727.5090025
2019011521,6.3,749.3889725
2019011522,5.7,782.2089275
2019011523,5.8,776.7389350000001
2019011600,6.0,765.79895
2019011601,6.2,754.858965
2019011602,6.1,760.3289575
2019011603,6.3,749.3889725
2019011604,6.1,760.3289575
2019011605,6.1,760.3289575
2019011606,6.1,760.3289575
2019011607,6.2,754.858965
2019011608,5.9,326.7889425
2019011609,5.5,0.0
2019011610,5.3,0.0
2019011611,5.4,0.0
2019011612,5.4,0.0
2019011613,5.6,0.0
2019011614,5.9,0.0
2019011615,5.7,115.56892749999999
2019011616,4.8,831.43886
2019011617,4.3,858.7888225
2019011618,3.6,897.0787699999998
2019011619,3.1,924.4287324999999
2019011620,3.7,891.6087775
2019011621,4.9,825.9688675
2019011622,5.3,804.0888974999999
2019011623,5.5,793.1489124999999
2019011700,5.7,782.2089275
2019011701,5.8,776.7389350000001
2019011702,5.6,787.6789200000001
2019011703,5.1,815.0288825
2019011704,4.9,825.9688675
2019011705,5.0,820.498875
2019011706,5.1,815.0288825
2019011707,4.9,825.9688675
2019011708,4.9,0.0
2019011709,5.4,0.0
2019011710,5.9,0.0
2019011711,6.5,0.0
2019011712,5.8,0.0
2019011713,4.3,0.0
2019011714,3.9,0.0
2019011715,3.9,0.0
2019011716,3.4,908.0187550000002
2019011717,2.8,940.83871
2019011718,2.5,957.2486875
2019011719,2.5,957.2486875
2019011720,1.5,1011.9486125000001
2019011721,1.5,1011.9486125000001
2019011722,1.6,1006.4786199999999
2019011723,1.7,1001.0086275
2019011800,1.7,1001.0086275
2019011801,1.6,1006.4786199999999
2019011802,1.5,1011.9486125000001
2019011803,1.5,1011.9486125000001
2019011804,1.1,1033.8285824999998
2019011805,0.9,1044.7685675
2019011806,0.3,1077.5885225
2019011807,-0.8,915.5184399999999
2019011808,-1.7,0.0
2019011809,-1.1,0.0
2019011810,0.6,0.0
2019011811,1.4,0.0
2019011812,2.1,0.0
2019011813,2.6,0.0
2019011814,2.7,0.0
2019011815,1.6,0.0
2019011816,0.7,1055.7085525
2019011817,-0.1,1099.4684925000001
2019011818,-0.7,1132.2884475
2019011819,-0.9,1143.2284324999998
2019011820,-0.8,1137.7584399999998
2019011821,-0.8,1137.7584399999998
2019011822,-1.1,1154.1684175000003
2019011823,-1.5,1176.0483875
2019011900,-1.5,1176.0483875
2019011901,-1.7,1186.9883725
2019011902,-1.8,1192.458365
2019011903,-2.2,1214.338335
2019011904,-2.8,1247.15829
2019011905,-2.7,1241.6882974999999
2019011906,-2.6,1236.2183049999999
2019011907,-3.3,1052.2682525
2019011908,-3.7,0.0
2019011909,-1.8,0.0
2019011910,-0.6,0.0
2019011911,1.6,0.0
2019011912,2.1,0.0
2019011913,2.8,0.0
2019011914,3.2,0.0
2019011915,3.0,0.0
2019011916,1.0,1039.298575
2019011917,0.0,1093.9985
2019011918,-0.4,1115.8784699999999
2019011919,-1.2,1159.63841
2019011920,-1.6,1181.5183800000002
2019011921,-1.8,1192.458365
2019011922,-2.1,1208.8683425000002
2019011923,-2.5,1230.7483125
2019012000,-3.4,1279.978245
2019012001,-5.2,1378.4381099999998
2019012002,-4.7,1351.0881474999999
2019012003,-5.6,1400.31808
2019012004,-4.3,1329.2081775
2019012005,-4.7,1351.0881474999999
2019012006,-5.0,1367.498125
2019012007,-5.3,1161.6681025
2019012008,-4.7,0.0
2019012009,-3.3,0.0
2019012010,-2.2,0.0
2019012011,-0.9,0.0
2019012012,0.1,0.0
2019012013,0.9,0.0
2019012014,1.5,0.0
2019012015,1.7,0.0
2019012016,0.6,1061.178545
2019012017,-1.6,1181.5183800000002
2019012018,-2.7,1241.6882974999999
2019012019,-4.3,1329.2081775
2019012020,-4.8,1356.55814
2019012021,-4.6,1345.6181550000001
2019012022,-6.0,1422.19805
2019012023,-5.6,1400.31808
2019012100,-6.8,1465.9579899999999
2019012101,-7.1,1482.3679675
2019012102,-7.3,1493.3079525
2019012103,-8.1,1537.0678925
2019012104,-7.9,1526.1279075
2019012105,-8.9,1580.8278325
2019012106,-9.2,1597.23781
2019012107,-9.1,1369.5278174999999
2019012108,-8.8,0.0
2019012109,-6.0,0.0
2019012110,-3.5,0.0
2019012111,-2.6,0.0
2019012112,-1.1,0.0
2019012113,0.0,0.0
2019012114,0.9,0.0
2019012115,0.7,166.8285525
2019012116,-0.5,1121.3484624999999
2019012117,-2.9,1252.6282825
2019012118,-3.8,1301.858215
2019012119,-5.8,1411.258065
2019012120,-5.7,1405.7880725
2019012121,-6.8,1465.9579899999999
2019012122,-5.1,1372.9681174999998
2019012123,-5.0,1367.498125
2019012200,-5.2,1378.4381099999998
2019012201,-5.3,1383.9081025
2019012202,-5.5,1394.8480875
2019012203,-5.6,1400.31808
2019012204,-5.4,1389.378095
2019012205,-5.9,1416.7280575000002
2019012206,-5.9,1416.7280575000002
2019012207,-5.0,1145.258125
2019012208,-4.5,0.0
2019012209,-3.8,0.0
2019012210,-3.1,0.0
2019012211,-3.2,0.0
2019012212,-1.8,0.0
2019012213,-1.3,0.0
2019012214,-1.4,0.0
2019012215,-1.6,0.0
2019012216,-1.8,1192.458365
2019012217,-2.0,1203.3983500000002
2019012218,-2.1,1208.8683425000002
2019012219,-2.1,1208.8683425000002
2019012220,-2.0,1203.3983500000002
2019012221,-1.9,1197.9283575
2019012222,-2.4,1225.2783200000001
2019012223,-2.7,1241.6882974999999
2019012300,-2.7,1241.6882974999999
2019012301,-2.5,1230.7483125
2019012302,-2.2,1214.338335
2019012303,-1.9,1197.9283575
2019012304,-1.9,1197.9283575
2019012305,-1.9,1197.9283575
2019012306,-1.9,1197.9283575
2019012307,-2.0,981.15835
2019012308,-2.8,0.0
2019012309,-2.3,0.0
2019012310,-1.9,0.0
2019012311,-1.1,0.0
2019012312,-1.1,0.0
2019012313,-0.9,0.0
2019012314,-1.1,0.0
2019012315,-1.6,0.0
2019012316,-1.8,970.218365
2019012317,-2.1,1208.8683425000002
2019012318,-2.2,1214.338335
2019012319,-2.3,1219.8083275000001
2019012320,-2.5,1230.7483125
2019012321,-2.6,1236.2183049999999
2019012322,-2.6,1236.2183049999999
2019012323,-2.6,1236.2183049999999
2019012400,-2.3,1219.8083275000001
2019012401,-2.5,1230.7483125
2019012402,-2.5,1230.7483125
2019012403,-2.9,1252.6282825
2019012404,-3.2,1269.03826
2019012405,-3.3,1274.5082525
2019012406,-3.2,1269.03826
2019012407,-3.5,1063.2082375
2019012408,-3.6,0.0
2019012409,-3.7,0.0
2019012410,-3.8,0.0
2019012411,-3.2,0.0
2019012412,-2.9,0.0
2019012413,-3.1,0.0
2019012414,-3.1,0.0
2019012415,-2.9,363.74828249999996
2019012416,-3.4,1279.978245
2019012417,-3.2,1269.03826
2019012418,-3.2,1269.03826
2019012419,-3.2,1269.03826
2019012420,-3.2,1269.03826
2019012421,-3.2,1269.03826
2019012422,-3.1,1263.5682675
2019012423,-3.1,1263.5682675
2019012500,-3.0,1258.0982749999998
2019012501,-3.0,1258.0982749999998
2019012502,-3.0,1258.0982749999998
2019012503,-2.8,1247.15829
2019012504,-2.8,1247.15829
2019012505,-2.7,1241.6882974999999
2019012506,-2.6,1236.2183049999999
2019012507,-2.4,1225.2783200000001
2019012508,-2.2,0.0
2019012509,-1.9,0.0
2019012510,-1.4,0.0
2019012511,-0.7,0.0
2019012512,0.5,0.0
2019012513,2.2,0.0
2019012514,2.1,0.0
2019012515,2.5,0.0
2019012516,2.5,957.2486875
2019012517,2.5,957.2486875
2019012518,1.1,1033.8285824999998
2019012519,0.7,1055.7085525
2019012520,0.6,1061.178545
2019012521,0.9,1044.7685675
2019012522,1.2,1028.35859
2019012523,1.6,1006.4786199999999
2019012600,2.0,984.59865
2019012601,2.5,957.2486875
2019012602,4.0,875.1988
2019012603,4.6,842.378845
2019012604,4.7,836.9088525000001
2019012605,5.6,787.6789200000001
2019012606,6.0,765.79895
2019012607,5.9,771.2689425
2019012608,6.2,310.378965
2019012609,6.3,0.0
2019012610,6.7,0.0
2019012611,7.3,0.0
2019012612,7.3,0.0
2019012613,7.8,0.0
2019012614,7.6,0.0
2019012615,7.8,0.0
2019012616,7.0,711.099025
2019012617,6.2,754.858965
2019012618,5.9,771.2689425
2019012619,6.0,765.79895
2019012620,6.2,754.858965
2019012621,6.2,754.858965
2019012622,6.0,765.79895
2019012623,6.4,743.91898
2019012700,6.4,743.91898
2019012701,6.4,743.91898
2019012702,5.8,776.7389350000001
2019012703,5.5,793.1489124999999
2019012704,5.9,771.2689425
2019012705,6.1,760.3289575
2019012706,6.2,754.858965
2019012707,6.1,538.0889575
2019012708,6.7,0.0
2019012709,7.3,0.0
2019012710,7.1,0.0
2019012711,6.9,0.0
2019012712,7.6,0.0
2019012713,8.0,0.0
2019012714,8.1,0.0
2019012715,7.1,0.0
2019012716,5.1,815.0288825
2019012717,4.2,864.2588149999999
2019012718,4.2,864.2588149999999
2019012719,3.8,886.138785
2019012720,3.5,902.5487625
2019012721,3.2,918.95874
2019012722,2.9,935.3687175000001
2019012723,3.5,902.5487625
2019012800,3.4,908.0187550000002
2019012801,3.7,891.6087775
2019012802,2.8,940.83871
2019012803,2.5,957.2486875
2019012804,2.2,973.658665
2019012805,2.0,984.59865
2019012806,2.5,957.2486875
2019012807,1.7,778.7686275
2019012808,2.4,0.0
2019012809,2.8,0.0
2019012810,2.8,0.0
2019012811,3.3,0.0
2019012812,3.6,0.0
2019012813,3.6,0.0
2019012814,3.4,0.0
2019012815,3.2,474.47874
2019012816,3.4,908.0187550000002
2019012817,3.6,897.0787699999998
2019012818,2.9,935.3687175000001
2019012819,3.0,929.898725
2019012820,2.8,940.83871
2019012821,2.6,951.7786949999999
2019012822,2.2,973.658665
2019012823,2.2,973.658665
2019012900,1.6,1006.4786199999999
2019012901,1.7,1001.0086275
2019012902,1.6,1006.4786199999999
2019012903,2.0,984.59865
2019012904,1.8,995.538635
2019012905,1.8,995.538635
2019012906,1.7,1001.0086275
2019012907,1.1,589.3485824999999
2019012908,1.2,0.0
2019012909,2.0,0.0
2019012910,2.4,0.0
2019012911,3.8,0.0
2019012912,3.7,0.0
2019012913,3.8,0.0
2019012914,4.3,0.0
2019012915,3.4,0.0
2019012916,1.8,773.298635
2019012917,0.9,1044.7685675
2019012918,0.9,1044.7685675
2019012919,1.1,1033.8285824999998
2019012920,1.3,1022.8885975000001
2019012921,1.3,1022.8885975000001
2019012922,1.2,1028.35859
2019012923,1.3,1022.8885975000001
2019013000,1.2,1028.35859
2019013001,1.2,1028.35859
2019013002,0.9,1044.7685675
2019013003,0.4,1072.1185300000002
2019013004,0.6,1061.178545
2019013005,0.5,1066.6485375000002
2019013006,0.5,1066.6485375000002
2019013007,-0.9,920.9884324999999
2019013008,-0.7,0.0
2019013009,0.0,0.0
2019013010,0.3,0.0
2019013011,0.1,0.0
2019013012,-0.1,0.0
2019013013,0.7,0.0
2019013014,0.2,0.0
2019013015,-0.2,216.05848499999988
2019013016,-0.3,888.1684775
2019013017,-0.2,1104.938485
2019013018,0.0,1093.9985
2019013019,-0.1,1099.4684925000001
2019013020,0.1,1088.5285075
2019013021,0.3,1077.5885225
2019013022,0.0,1093.9985
2019013023,-0.1,1099.4684925000001
2019013100,-0.9,1143.2284324999998
2019013101,-1.4,1170.5783949999998
2019013102,-1.7,1186.9883725
2019013103,-1.9,1197.9283575
2019013104,-3.1,1263.5682675
2019013105,-2.2,1214.338335
2019013106,-1.8,1192.458365
2019013107,-1.6,959.2783800000001
2019013108,-1.5,0.0
2019013109,-0.9,0.0
2019013110,-0.3,0.0
2019013111,0.1,0.0
2019013112,0.2,0.0
2019013113,0.1,0.0
2019013114,0.2,0.0
2019013115,1.7,0.0
2019013116,-0.8,471.11843999999996
2019013117,-2.8,1247.15829
2019013118,-0.4,1115.8784699999999
2019013119,-1.5,1176.0483875
2019013120,-2.0,1203.3983500000002
2019013121,-1.3,1165.1084025
2019013122,-0.9,1143.2284324999998
2019013123,-0.9,1143.2284324999998
2019020100,-0.2,1104.938485
2019020101,0.4,1072.1185300000002
2019020102,0.4,1072.1185300000002
2019020103,0.8,1050.23856
2019020104,1.0,1039.298575
2019020105,1.0,1039.298575
2019020106,1.2,1028.35859
2019020107,1.5,967.4686125000001
2019020108,1.4,884.0586050000001
2019020109,1.9,656.7086425000001
2019020110,2.2,0.0
2019020111,2.9,0.0
2019020112,4.5,0.0
2019020113,4.3,0.0
2019020114,5.4,0.0
2019020115,4.8,0.0
2019020116,4.6,686.858845
2019020117,3.6,897.0787699999998
2019020118,2.3,968.1886724999999
2019020119,2.2,973.658665
2019020120,2.3,968.1886724999999
2019020121,1.9,990.0686425000001
2019020122,2.3,968.1886724999999
2019020123,1.0,1039.298575
2019020200,1.8,995.538635
2019020201,1.2,1028.35859
2019020202,1.3,1022.8885975000001
2019020203,1.3,1022.8885975000001
2019020204,1.5,1011.9486125000001
2019020205,1.0,1039.298575
2019020206,1.4,1017.4186050000001
2019020207,1.3,1000.6485975
2019020208,1.2,850.59859
2019020209,1.5,745.3086125000001
2019020210,2.0,584.59865
2019020211,2.9,268.72871750000013
2019020212,2.4,584.9586800000002
2019020213,2.4,540.4786800000002
2019020214,2.7,568.5487025
2019020215,2.2,818.1386650000001
2019020216,1.8,973.298635
2019020217,1.6,1006.4786199999999
2019020218,1.2,1028.35859
2019020219,1.2,1028.35859
2019020220,1.0,1039.298575
2019020221,1.1,1033.8285824999998
2019020222,1.0,1039.298575
2019020223,1.0,1039.298575
2019020300,0.9,1044.7685675
2019020301,0.9,1044.7685675
2019020302,0.8,1050.23856
2019020303,0.6,1061.178545
2019020304,0.8,1050.23856
2019020305,0.8,1050.23856
2019020306,0.8,1050.23856
2019020307,0.6,1016.698545
2019020308,0.9,755.8885675000001
2019020309,1.4,0.0
2019020310,1.9,0.0
2019020311,2.6,0.0
2019020312,3.1,0.0
2019020313,3.6,0.0
2019020314,4.7,103.54885250000004
2019020315,4.5,381.2088375
2019020316,4.4,742.1988299999999
2019020317,3.5,902.5487625
2019020318,2.1,979.1286574999998
2019020319,2.2,973.658665
2019020320,0.3,1077.5885225
2019020321,-0.2,1104.938485
2019020322,0.8,1050.23856
2019020323,0.3,1077.5885225
2019020400,-0.2,1104.938485
2019020401,-0.7,1132.2884475
2019020402,-0.6,1126.818455
2019020403,-1.0,1148.698425
2019020404,-0.6,1126.818455
2019020405,-0.9,1143.2284324999998
2019020406,-1.3,1165.1084025
2019020407,-1.3,1009.5884025
2019020408,-0.7,465.64844750000003
2019020409,0.4,0.0
2019020410,1.7,0.0
2019020411,2.9,0.0
2019020412,4.6,0.0
2019020413,4.9,0.0
2019020414,5.4,131.97890500000003
2019020415,5.0,487.138875
2019020416,4.2,730.8988149999999
2019020417,4.0,875.1988
2019020418,3.7,891.6087775
2019020419,3.8,886.138785
2019020420,3.8,886.138785
2019020421,3.6,897.0787699999998
2019020422,3.6,897.0787699999998
2019020423,2.9,935.3687175000001
2019020500,2.5,957.2486875
2019020501,2.0,984.59865
2019020502,1.9,990.0686425000001
2019020503,2.1,979.1286574999998
2019020504,1.9,990.0686425000001
2019020505,1.6,1006.4786199999999
2019020506,1.8,995.538635
2019020507,1.8,951.058635
2019020508,1.9,834.5486425
2019020509,2.2,507.01866500000006
2019020510,3.0,329.89872499999996
2019020511,3.4,174.65875500000013
2019020512,3.7,0.0
2019020513,4.2,330.89881499999996
2019020514,4.5,403.36883750000004
2019020515,4.8,564.79886
2019020516,4.7,748.0288525000001
2019020517,4.2,864.2588149999999
2019020518,4.2,864.2588149999999
2019020519,4.3,858.7888225
2019020520,4.0,875.1988
2019020521,2.4,962.7186800000002
2019020522,2.8,940.83871
2019020523,2.2,973.658665
2019020600,2.4,962.7186800000002
2019020601,2.1,979.1286574999998
2019020602,1.9,990.0686425000001
2019020603,1.4,1017.4186050000001
2019020604,1.4,1017.4186050000001
2019020605,1.6,1006.4786199999999
2019020606,1.7,1001.0086275
2019020607,1.6,917.5986199999999
2019020608,2.3,501.5486725
2019020609,3.4,152.49875500000013
2019020610,4.5,0.0
2019020611,5.6,0.0
2019020612,7.4,0.0
2019020613,9.2,0.0
2019020614,9.8,0.0
2019020615,9.8,0.0
2019020616,9.1,418.4691825
2019020617,7.4,689.2190549999999
2019020618,6.0,765.79895
2019020619,5.7,782.2089275
2019020620,5.8,776.7389350000001
2019020621,5.6,787.6789200000001
2019020622,5.2,809.55889
2019020623,5.2,809.55889
2019020700,4.5,847.8488375000001
2019020701,4.8,831.43886
2019020702,3.2,918.95874
2019020703,3.2,918.95874
2019020704,3.4,908.0187550000002
2019020705,3.6,897.0787699999998
2019020706,4.5,847.8488375000001
2019020707,5.0,776.018875
2019020708,5.0,620.498875
2019020709,5.9,437.9089425
2019020710,7.5,0.0
2019020711,8.0,0.0
2019020712,9.9,0.0
2019020713,9.6,0.0
2019020714,10.7,0.0
2019020715,9.9,0.0
2019020716,9.3,429.7691974999999
2019020717,8.8,612.6391600000001
2019020718,7.5,683.7490625
2019020719,6.8,722.03901
2019020720,7.1,705.6290325
2019020721,6.9,716.5690175
2019020722,6.4,743.91898
2019020723,5.8,776.7389350000001
2019020800,4.5,847.8488375000001
2019020801,5.0,820.498875
2019020802,5.4,798.618905
2019020803,5.5,793.1489124999999
2019020804,4.8,831.43886
2019020805,5.5,793.1489124999999
2019020806,5.8,776.7389350000001
2019020807,6.2,688.2189649999999
2019020808,6.7,305.26900249999994
2019020809,7.1,0.0
2019020810,7.6,0.0
2019020811,8.6,0.0
2019020812,8.9,0.0
2019020813,8.5,0.0
2019020814,7.9,0.0
2019020815,8.1,317.56910750000003
2019020816,8.3,506.62912250000005
2019020817,8.3,639.9891225
2019020818,8.4,634.51913
2019020819,8.4,634.51913
2019020820,8.5,629.0491374999999
2019020821,8.6,623.579145
2019020822,8.6,623.579145
2019020823,9.0,601.6991750000001
2019020900,8.8,612.6391600000001
2019020901,8.0,656.3991
2019020902,7.5,683.7490625
2019020903,7.8,667.339085
2019020904,7.0,711.099025
2019020905,7.7,672.8090775000001
2019020906,7.5,683.7490625
2019020907,7.7,628.3290775
2019020908,7.8,245.09908499999997
2019020909,8.5,0.0
2019020910,8.9,0.0
2019020911,9.6,0.0
2019020912,10.3,0.0
2019020913,10.7,0.0
2019020914,10.6,0.0
2019020915,10.3,152.82927249999997
2019020916,9.7,407.88922750000006
2019020917,9.1,596.2291825
2019020918,8.9,607.1691675
2019020919,8.3,639.9891225
2019020920,7.9,661.8690925000001
2019020921,8.5,629.0491374999999
2019020922,8.2,645.459115
2019020923,7.9,661.8690925000001
2019021000,7.9,661.8690925000001
2019021001,7.8,667.339085
2019021002,8.1,650.9291075
2019021003,7.5,683.7490625
2019021004,6.8,722.03901
2019021005,7.6,678.27907
2019021006,8.4,634.51913
2019021007,9.3,563.0491974999999
2019021008,9.9,419.10924249999994
2019021009,10.1,163.76925750000007
2019021010,9.9,330.22924249999994
2019021011,10.0,191.47925
2019021012,9.7,0.0
2019021013,8.8,190.39916000000002
2019021014,8.8,12.639160000000032
2019021015,7.8,422.85908499999994
2019021016,6.6,666.338995
2019021017,6.7,727.5090025
2019021018,6.7,727.5090025
2019021019,6.0,765.79895
2019021020,5.6,787.6789200000001
2019021021,4.4,853.3188299999999
2019021022,4.1,869.7288075
2019021023,3.7,891.6087775
2019021100,3.7,891.6087775
2019021101,3.5,902.5487625
2019021102,3.4,908.0187550000002
2019021103,3.4,908.0187550000002
2019021104,4.0,875.1988
2019021105,4.3,858.7888225
2019021106,4.2,864.2588149999999
2019021107,4.2,797.6188149999999
2019021108,4.3,592.1488225
2019021109,4.9,181.48886749999994
2019021110,5.4,176.37890500000003
2019021111,5.9,393.5089425
2019021112,6.4,0.0
2019021113,5.5,0.0
2019021114,4.8,0.0
2019021115,5.3,0.0
2019021116,4.7,570.2688525000001
2019021117,3.5,902.5487625
2019021118,3.2,918.95874
2019021119,3.1,924.4287324999999
2019021120,1.5,1011.9486125000001
2019021121,1.0,1039.298575
2019021122,0.6,1061.178545
2019021123,1.0,1039.298575
2019021200,0.7,1055.7085525
2019021201,0.8,1050.23856
2019021202,1.0,1039.298575
2019021203,1.7,1001.0086275
2019021204,1.1,1033.8285824999998
2019021205,0.6,1061.178545
2019021206,0.4,1072.1185300000002
2019021207,0.0,982.8785
2019021208,0.6,683.4185449999999
2019021209,1.1,589.3485824999999
2019021210,2.7,0.0
2019021211,3.7,0.0
2019021212,5.0,0.0
2019021213,5.9,0.0
2019021214,6.8,0.0
2019021215,7.7,0.0
2019021216,7.1,416.7490325
2019021217,4.4,853.3188299999999
2019021218,3.8,886.138785
2019021219,2.6,951.7786949999999
2019021220,1.9,990.0686425000001
2019021221,1.4,1017.4186050000001
2019021222,1.5,1011.9486125000001
2019021223,1.0,1039.298575
2019021300,1.6,1006.4786199999999
2019021301,1.4,1017.4186050000001
2019021302,0.6,1061.178545
2019021303,0.9,1044.7685675
2019021304,0.0,1093.9985
2019021305,-0.2,1104.938485
2019021306,-0.4,1115.8784699999999
2019021307,-0.5,987.9884624999999
2019021308,-1.1,420.8084175000002
2019021309,1.5,0.0
2019021310,2.9,0.0
2019021311,4.8,0.0
2019021312,5.8,0.0
2019021313,6.9,0.0
2019021314,7.8,0.0
2019021315,8.1,0.0
2019021316,7.0,488.85902500000003
2019021317,5.6,787.6789200000001
2019021318,4.8,831.43886
2019021319,4.4,853.3188299999999
2019021320,3.2,918.95874
2019021321,2.9,935.3687175000001
2019021322,2.7,946.3087025
2019021323,2.6,951.7786949999999
2019021400,2.2,973.658665
2019021401,-1.3,1165.1084025
2019021402,1.2,1028.35859
2019021403,-1.1,1154.1684175000003
2019021404,-0.1,1099.4684925000001
2019021405,-0.3,1110.4084775000001
2019021406,-2.2,1214.338335
2019021407,-0.9,965.4684324999998
2019021408,-0.1,10.588492499999935
2019021409,3.7,0.0
2019021410,6.2,0.0
2019021411,8.5,0.0
2019021412,10.8,0.0
2019021413,12.7,0.0
2019021414,13.8,0.0
